X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
6.66605029e-03, -4.86068614e-03, 5.12281954e-02, 6.82589916e-06, 1.00000000e+00, 2.68869312e-03, 0.00000000e+00, 2.68869312e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.67077908e-03, -4.85419435e-03, 5.38675375e-02, 6.83499047e-06, 9.99999940e-01, 2.68624001e-03, 0.00000000e+00, 2.68624001e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.67814678e-03, -4.84405318e-03, 5.65126017e-02, 6.85212717e-06, 1.00000012e+00, 2.68663862e-03, 0.00000000e+00, 2.68663862e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.69052592e-03, -4.82694153e-03, 5.91631904e-02, 6.87541024e-06, 1.00000000e+00, 2.68632500e-03, 0.00000000e+00, 2.68632500e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.71122596e-03, -4.79811896e-03, 6.18371703e-02, 6.90007755e-06, 1.00000000e+00, 2.68534548e-03, 0.00000000e+00, 2.68534548e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.73657283e-03, -4.76246700e-03, 6.45180345e-02, 6.92021376e-06, 1.00000000e+00, 2.68540182e-03, 0.00000000e+00, 2.68540182e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.76856330e-03, -4.71689040e-03, 6.72205612e-02, 6.94715527e-06, 1.00000000e+00, 2.68563302e-03, 0.00000000e+00, 2.68563302e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.79955259e-03, -4.67210729e-03, 6.99487031e-02, 6.95963854e-06, 1.00000000e+00, 2.68687564e-03, 0.00000000e+00, 2.68687564e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.82178978e-03, -4.63957805e-03, 7.26949275e-02, 6.97641235e-06, 1.00000000e+00, 2.68907542e-03, 0.00000000e+00, 2.68907542e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.82775956e-03, -4.63078823e-03, 7.54583552e-02, 6.98057465e-06, 1.00000000e+00, 2.68832291e-03, 0.00000000e+00, 2.68832291e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.81350054e-03, -4.65174299e-03, 7.82329142e-02, 7.01066847e-06, 1.00000000e+00, 2.68627633e-03, 0.00000000e+00, 2.68627633e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.78266818e-03, -4.69658524e-03, 8.10040608e-02, 7.00148530e-06, 1.00000000e+00, 2.69223587e-03, 0.00000000e+00, 2.69223587e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.69735204e-03, 4.81746625e-03, 7.25255907e-02, 6.91108517e-06, 1.00000000e+00, 2.68701417e-03, 0.00000000e+00, 2.68701417e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.67450018e-03, 4.84907720e-03, 6.97891042e-02, 6.89530088e-06, 1.00000000e+00, 2.68481392e-03, 0.00000000e+00, 2.68481392e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66348217e-03, 4.86420654e-03, 6.70620725e-02, 6.88077625e-06, 1.00000000e+00, 2.68563302e-03, 0.00000000e+00, 2.68563302e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65562134e-03, 4.87495679e-03, 6.43790364e-02, 6.84144197e-06, 1.00000000e+00, 2.68540182e-03, 0.00000000e+00, 2.68540182e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65463693e-03, 4.87630023e-03, 6.17186427e-02, 6.84341057e-06, 1.00000000e+00, 2.68534548e-03, 0.00000000e+00, 2.68534548e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65512821e-03, 4.87563061e-03, 5.90570755e-02, 6.83525377e-06, 1.00000000e+00, 2.68632500e-03, 0.00000000e+00, 2.68632500e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.65929727e-03, 4.86993417e-03, 5.64194247e-02, 6.82255450e-06, 1.00000000e+00, 2.68663862e-03, 0.00000000e+00, 2.68663862e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66236924e-03, 4.86573065e-03, 5.37793040e-02, 6.83389635e-06, 1.00000000e+00, 2.68624001e-03, 0.00000000e+00, 2.68624001e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.66849082e-03, 4.85733803e-03, 5.11383601e-02, 6.83769258e-06, 1.00000000e+00, 2.68869312e-03, 0.00000000e+00, 2.68869312e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.67636050e-03, 4.84651513e-03, 4.84936908e-02, 6.86087151e-06, 9.99999940e-01, 2.69285939e-03, 0.00000000e+00, 2.69285939e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.69046491e-03, 4.82702581e-03, 4.58333753e-02, 6.88005548e-06, 9.99999940e-01, 2.69578048e-03, 0.00000000e+00, 2.69578048e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.70947880e-03, 4.80056182e-03, 4.31655049e-02, 6.89731451e-06, 1.00000000e+00, 2.69656652e-03, 0.00000000e+00, 2.69656652e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.73281960e-03, 4.76777134e-03, 4.04845998e-02, 6.92137337e-06, 1.00000000e+00, 2.69724801e-03, 0.00000000e+00, 2.69724801e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.76123332e-03, 4.72739059e-03, 3.77801433e-02, 6.94098071e-06, 1.00000000e+00, 2.72877957e-03, 0.00000000e+00, 2.72877957e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.78970804e-03, 4.68640169e-03, 3.50565948e-02, 6.96457755e-06, 1.00000000e+00, 2.81809364e-03, 0.00000000e+00, 2.81809364e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.81156153e-03, 4.65458212e-03, 3.23115140e-02, 6.98530084e-06, 1.00000000e+00, 2.98535661e-03, 0.00000000e+00, 2.98535661e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.74542971e-03, 4.74991370e-03, 2.12105587e-02, 6.96498955e-06, 1.00000000e+00, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.75554946e-03, 4.73550986e-03, 8.36920366e-02, 6.96808775e-06, 1.00000000e+00, 2.72727944e-03, 0.00000000e+00, 2.72727944e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.74285879e-03, -4.75356216e-03, 8.37668180e-02, 6.98058420e-06, 1.00000000e+00, 2.72727944e-03, 0.00000000e+00, 2.72727944e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
6.76819449e-03, -4.71741892e-03, 2.13307645e-02, 6.95371546e-06, 1.00000000e+00, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
5.04509406e-03, -6.52759755e-03, 2.41742693e-02, 7.05394450e-06, 1.00000000e+00, 4.06547450e-03, 0.00000000e+00, 4.06547450e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
5.01230825e-03, -6.55280612e-03, 2.69572213e-02, 7.05233970e-06, 1.00000000e+00, 3.75023787e-03, 0.00000000e+00, 3.75023787e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
5.03637083e-03, -6.53433008e-03, 2.13919394e-02, 7.02755278e-06, 1.00000000e+00, 3.71011090e-03, 0.00000000e+00, 3.71011090e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
7.84629025e-03, 2.54916167e-03, 1.84747279e-02, 6.86906924e-06, 1.00000000e+00, 2.41034757e-03, 0.00000000e+00, 2.41034757e-03, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00
