X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
1.09283654e-02, -7.97492918e-03, 9.54024345e-02, 1.43582947e-05, 2.19525957e+00, 1.60835206e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.11997370e-03, 0.00000000e+00
1.28015680e-02, -4.29287739e-03, 9.53933895e-02, 1.43622437e-05, 2.19092941e+00, 1.59584719e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.14154127e-03, 0.00000000e+00
1.34907831e-02, -1.27721316e-04, 9.53636765e-02, 1.43074822e-05, 2.14673758e+00, 1.60221907e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.13026085e-03, 0.00000000e+00
1.28835095e-02, 4.04604804e-03, 9.53643024e-02, 1.43359966e-05, 2.15208912e+00, 1.60722784e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.12154857e-03, 0.00000000e+00
1.10660046e-02, 7.77927879e-03, 9.53293219e-02, 1.42606596e-05, 2.13354826e+00, 1.62441051e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.09231086e-03, 0.00000000e+00
8.25525634e-03, 1.07234614e-02, 9.51443911e-02, 1.41526871e-05, 2.15010571e+00, 1.68221898e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.00048036e-03, 0.00000000e+00
-4.38400311e-03, 1.42966174e-02, 8.91463235e-02, 1.35119008e-05, 1.91961956e+00, 1.49495027e-03, 1.50000001e-03, 2.81122164e-03, 2.85327062e-03, 2.81955744e-03, 0.00000000e+00
-4.27878229e-03, 1.42426044e-02, 8.62954110e-02, 1.32674413e-05, 1.86096478e+00, 1.48969458e-03, 1.50000001e-03, 2.74280738e-03, 2.78616231e-03, 2.76012695e-03, 0.00000000e+00
-4.35989723e-03, 1.38270995e-02, 9.20073614e-02, 1.36471199e-05, 1.92528069e+00, 1.56003353e-03, 1.50000001e-03, 3.00147384e-03, 2.96150823e-03, 2.89637735e-03, 0.00000000e+00
4.52900305e-03, 1.27269123e-02, 9.49492678e-02, 1.40350539e-05, 2.01765156e+00, 1.66978955e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.02185840e-03, 0.00000000e+00
1.14533846e-04, 1.35010732e-02, 9.48958546e-02, 1.39488393e-05, 1.92659378e+00, 1.61359017e-03, 1.50000001e-03, 3.32320808e-03, 3.15121375e-03, 3.11144348e-03, 0.00000000e+00
-4.25055809e-03, 1.42976502e-02, 8.34916756e-02, 1.31028992e-05, 1.83054769e+00, 1.51139440e-03, 1.50000001e-03, 2.72874138e-03, 2.72727967e-03, 2.71033775e-03, 0.00000000e+00
-4.23502456e-03, 1.43032279e-02, 8.07216763e-02, 1.30103908e-05, 1.81288540e+00, 1.52635295e-03, 1.50000001e-03, 2.73034861e-03, 2.69223610e-03, 2.68794154e-03, 0.00000000e+00
-4.25695861e-03, 1.43014286e-02, 7.79639557e-02, 1.30297067e-05, 1.80720448e+00, 1.52977090e-03, 1.50000001e-03, 2.72802706e-03, 2.68627657e-03, 2.68024555e-03, 0.00000000e+00
-4.29338450e-03, 1.42998174e-02, 7.52108842e-02, 1.29565433e-05, 1.80849457e+00, 1.52744481e-03, 1.50000001e-03, 2.72418698e-03, 2.68832291e-03, 2.68013519e-03, 0.00000000e+00
-4.37603332e-03, 1.42817711e-02, 7.24849924e-02, 1.28668835e-05, 1.80944693e+00, 1.52557192e-03, 1.50000001e-03, 2.72215018e-03, 2.68701417e-03, 2.68108398e-03, 0.00000000e+00
-4.44762176e-03, 1.42666828e-02, 6.97569251e-02, 1.27491649e-05, 1.81087184e+00, 1.52328354e-03, 1.50000001e-03, 2.71988614e-03, 2.68481392e-03, 2.68247118e-03, 0.00000000e+00
-4.52636182e-03, 1.42494794e-02, 6.70620948e-02, 1.26246377e-05, 1.81308985e+00, 1.52024941e-03, 1.50000001e-03, 2.71677296e-03, 2.68563302e-03, 2.68420554e-03, 0.00000000e+00
-4.58422676e-03, 1.42342309e-02, 6.43678010e-02, 1.25194956e-05, 1.81323302e+00, 1.51955674e-03, 1.50000001e-03, 2.71606003e-03, 2.68540182e-03, 2.68459995e-03, 0.00000000e+00
-4.62641707e-03, 1.42226657e-02, 6.17065318e-02, 1.24270500e-05, 1.81319189e+00, 1.51919527e-03, 1.50000001e-03, 2.71567306e-03, 2.68534548e-03, 2.68479157e-03, 0.00000000e+00
-4.65434091e-03, 1.42167369e-02, 5.90472966e-02, 1.23760046e-05, 1.81454039e+00, 1.51755940e-03, 1.50000001e-03, 2.71418504e-03, 2.68632500e-03, 2.68592057e-03, 0.00000000e+00
-4.66306508e-03, 1.42134633e-02, 5.64039610e-02, 1.23334057e-05, 1.81520057e+00, 1.51732273e-03, 1.50000001e-03, 2.71417550e-03, 2.68663839e-03, 2.68628774e-03, 0.00000000e+00
-4.66308836e-03, 1.42071154e-02, 5.37623242e-02, 1.23333648e-05, 1.81331253e+00, 1.51962251e-03, 1.50000001e-03, 2.71655596e-03, 2.68623978e-03, 2.68498692e-03, 0.00000000e+00
-4.64826450e-03, 1.42022520e-02, 5.11176772e-02, 1.23498485e-05, 1.81227219e+00, 1.52306992e-03, 1.50000001e-03, 2.71959906e-03, 2.68869312e-03, 2.68252683e-03, 0.00000000e+00
-4.62711882e-03, 1.42035438e-02, 4.84692678e-02, 1.23868367e-05, 1.80613875e+00, 1.52617868e-03, 1.50000001e-03, 2.72279233e-03, 2.69285985e-03, 2.68075964e-03, 0.00000000e+00
-4.58464213e-03, 1.42116547e-02, 4.58087474e-02, 1.24742364e-05, 1.81191266e+00, 1.52560207e-03, 1.50000001e-03, 2.72345310e-03, 2.69578048e-03, 2.68232217e-03, 0.00000000e+00
-4.53371741e-03, 1.42254438e-02, 4.31326777e-02, 1.25747192e-05, 1.81251192e+00, 1.52407947e-03, 1.50000001e-03, 2.72384449e-03, 2.69656628e-03, 2.68511288e-03, 0.00000000e+00
-4.46859840e-03, 1.42347598e-02, 4.04380783e-02, 1.26989889e-05, 1.81524372e+00, 1.52385014e-03, 1.50000001e-03, 2.72902893e-03, 2.69724824e-03, 2.69058952e-03, 0.00000000e+00
-4.38980618e-03, 1.42490808e-02, 3.77236828e-02, 1.29730606e-05, 1.82708776e+00, 1.50850276e-03, 1.50000001e-03, 2.73323106e-03, 2.72877980e-03, 2.71963282e-03, 0.00000000e+00
-4.30398434e-03, 1.42426444e-02, 3.49325016e-02, 1.35554183e-05, 1.89006341e+00, 1.46552362e-03, 1.50000001e-03, 2.74318783e-03, 2.81809364e-03, 2.80245556e-03, 0.00000000e+00
-4.27207863e-03, 1.44079030e-02, 3.20040584e-02, 1.43154602e-05, 2.00519419e+00, 1.41688774e-03, 1.50000001e-03, 2.79514561e-03, 2.98535638e-03, 2.94392090e-03, 0.00000000e+00
-4.26325249e-03, 1.42685333e-02, 2.89388243e-02, 1.47169112e-05, 2.06321359e+00, 1.47471519e-03, 1.50000001e-03, 3.04609654e-03, 3.28887906e-03, 3.09110619e-03, 0.00000000e+00
