X [ m ], Y [ m ], Z [ m ], Area [ m^2 ], AREA_STRETCH, THICKNESS [ m ], THICKNESS DES [ m ], THICKNESS INI [ m ], THICKNESS NEW [ m ], THICKNESS PRF [ m ], Volume [ m^3 ]
-2.63129593804478645325e-03, 7.81912915408611297607e-03, 7.86602590233087539673e-03, 6.81190113027696497738e-06, 9.99999940395355224609e-01, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.77437907829880714417e-03, -6.72813504934310913086e-03, 1.33313853293657302856e-02, 7.05046250004670582712e-06, 1.00000000000000000000e+00, 1.50140910409390926361e-03, 0.00000000000000000000e+00, 1.50140910409390926361e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.74462425336241722107e-03, -6.74915127456188201904e-03, 1.60535275936126708984e-02, 7.12347582521033473313e-06, 1.00000000000000000000e+00, 1.44430994987487792969e-03, 0.00000000000000000000e+00, 1.44430994987487792969e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.79827495291829109192e-03, -6.71111419796943664551e-03, 1.06219220906496047974e-02, 6.97771156410453841090e-06, 9.99999940395355224609e-01, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 1.50141504127532243729e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
5.11551079398486763239e-05, -8.24984163045883178711e-03, 7.90670979768037796021e-03, 6.90397837388445623219e-06, 1.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-2.50362488441169261932e-03, -7.86093901842832565308e-03, 7.92882964015007019043e-03, 6.92215598974144086242e-06, 9.99999940395355224609e-01, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 1.50139245670288801193e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.71204565837979316711e-03, -6.77193701267242431641e-03, 1.87940560281276702881e-02, 7.18474484528996981680e-06, 1.00000000000000000000e+00, 2.35185050405561923981e-03, 0.00000000000000000000e+00, 2.35185050405561923981e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.68648923560976982117e-03, -6.78964797407388687134e-03, 2.15434543788433074951e-02, 7.22652157492120750248e-06, 1.00000000000000000000e+00, 3.70388850569725036621e-03, 0.00000000000000000000e+00, 3.70388850569725036621e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.67724259942770004272e-03, -6.79602101445198059082e-03, 2.42942590266466140747e-02, 7.25271365809021517634e-06, 1.00000000000000000000e+00, 4.13923757150769233704e-03, 0.00000000000000000000e+00, 4.13923757150769233704e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.68405801802873611450e-03, -6.79132575169205665588e-03, 2.70408857613801956177e-02, 7.22800905350595712662e-06, 1.00000000000000000000e+00, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 3.77690559253096580505e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.71151247620582580566e-03, -6.77230767905712127686e-03, 2.97749377787113189697e-02, 7.19227864465210586786e-06, 1.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 3.18364636041224002838e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.74281422793865203857e-03, -6.75042299553751945496e-03, 3.25137488543987274170e-02, 7.15472515366855077446e-06, 1.00000000000000000000e+00, 2.93430499732494354248e-03, 0.00000000000000000000e+00, 2.93430499732494354248e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.77336021140217781067e-03, -6.72885822132229804993e-03, 3.52341607213020324707e-02, 7.07480057826614938676e-06, 9.99999940395355224609e-01, 2.83463695086538791656e-03, 0.00000000000000000000e+00, 2.83463695086538791656e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.80069825425744056702e-03, -6.70938100665807723999e-03, 3.79414409399032592773e-02, 6.99188558428431861103e-06, 1.00000000000000000000e+00, 2.78082164004445075989e-03, 0.00000000000000000000e+00, 2.78082164004445075989e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.82367211952805519104e-03, -6.69288355857133865356e-03, 4.06249873340129852295e-02, 6.92504772814572788775e-06, 9.99999940395355224609e-01, 2.74636456742882728577e-03, 0.00000000000000000000e+00, 2.74636456742882728577e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
-4.84062498435378074646e-03, -6.68063247576355934143e-03, 4.32948097586631774902e-02, 6.86876137478975579143e-06, 1.00000000000000000000e+00, 2.72283656522631645203e-03, 0.00000000000000000000e+00, 2.72283656522631645203e-03, 0.00000000000000000000e+00, 0.00000000000000000000e+00, 0.00000000000000000000e+00
